cue,key,target_spk,interferer_spk,target_text,sisnr_i,relative_band,failure_cause,content_mismatch_rate,joint_content_waveform_rate,waveform_interferer_rate,mean_content_gap,min_content_gap,speaker_mismatch_rate_1s,speaker_mismatch_rate_2s,speaker_gap_mean_1s,local_sisdr_gap_mean_1s,est_path,target_ref,interferer_ref,synthetic_interferer
tfmap,260-123440-0007_1320-122612-0005__T1__SCV2TTS__260-260-123440-0007__VOICE__1320,260,1320,I ALMOST THINK I CAN REMEMBER FEELING A LITTLE DIFFERENT,-12.286306082838049,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.1690241675978103,-0.1690736905182103,0.0,nan,0.44559691537453816,21.448366155151312,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/260-123440-0007_1320-122612-0005__T1__SCV2TTS__260-260-123440-0007__VOICE__1320.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/260-123440-0007_1320-122612-0005__T1__SCV2TTS__260-260-123440-0007__VOICE__1320.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/260-123440-0007_1320-122612-0005__T1__SCV2TTS__260-260-123440-0007__VOICE__1320.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/260-123440-0007_1320-122612-0005__T1__SCV2TTS__260-260-123440-0007__VOICE__1320.wav
tfmap,8555-284449-0004_8463-294828-0015__T2__SCV2TTS__8463-8463-294828-0015__VOICE__8555,8463,8555,CONSEIL I CALLED A THIRD TIME CONSEIL APPEARED,-12.27904911147812,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.08047322458938444,-0.14541294740394217,0.0,0.0,0.3162095770981599,23.9831010401691,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/8555-284449-0004_8463-294828-0015__T2__SCV2TTS__8463-8463-294828-0015__VOICE__8555.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/8555-284449-0004_8463-294828-0015__T2__SCV2TTS__8463-8463-294828-0015__VOICE__8555.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/8555-284449-0004_8463-294828-0015__T2__SCV2TTS__8463-8463-294828-0015__VOICE__8555.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/8555-284449-0004_8463-294828-0015__T2__SCV2TTS__8463-8463-294828-0015__VOICE__8555.wav
tfmap,260-123288-0009_1320-122617-0023__T1__SCV2TTS__260-260-123288-0009__VOICE__1320,260,1320,THOSE CLOUDS SEEM AS IF THEY WERE GOING TO CRUSH THE SEA,-12.197829489061908,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.17565426441430343,-0.18867934497410432,0.0,nan,0.40988038173635827,26.777913168571057,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/260-123288-0009_1320-122617-0023__T1__SCV2TTS__260-260-123288-0009__VOICE__1320.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/260-123288-0009_1320-122617-0023__T1__SCV2TTS__260-260-123288-0009__VOICE__1320.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/260-123288-0009_1320-122617-0023__T1__SCV2TTS__260-260-123288-0009__VOICE__1320.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/260-123288-0009_1320-122617-0023__T1__SCV2TTS__260-260-123288-0009__VOICE__1320.wav
tfmap,1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188,672,1188,SOMETHING BETTER SOMETHING STILL GRANDER MUST FOLLOW BUT WHAT,-12.024597936355843,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.2166066672969218,-0.2520549842968215,0.0,0.0,0.30998041812311583,22.17051264842157,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188.wav
tfmap,61-70970-0016_672-122797-0012__T2__SCV2TTS__672-672-122797-0012__VOICE__61,672,61,I WOULD FAIN KNOW IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING,-11.774697006916233,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.21546755049318064,-0.35077761902204524,0.0,0.0,0.42909614244591293,20.266985044129644,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/61-70970-0016_672-122797-0012__T2__SCV2TTS__672-672-122797-0012__VOICE__61.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/61-70970-0016_672-122797-0012__T2__SCV2TTS__672-672-122797-0012__VOICE__61.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/61-70970-0016_672-122797-0012__T2__SCV2TTS__672-672-122797-0012__VOICE__61.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/61-70970-0016_672-122797-0012__T2__SCV2TTS__672-672-122797-0012__VOICE__61.wav
tfmap,672-122797-0036_7176-92135-0020__T1__SCV2TTS__672-672-122797-0036__VOICE__7176,672,7176,HUMPY DUMPY FELL DOWNSTAIRS AND YET HE MARRIED THE PRINCESS,-11.751753774759758,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.16927701185716346,-0.3560371743346254,0.0,0.0,0.3689959055387793,22.259971846996148,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/672-122797-0036_7176-92135-0020__T1__SCV2TTS__672-672-122797-0036__VOICE__7176.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0036_7176-92135-0020__T1__SCV2TTS__672-672-122797-0036__VOICE__7176.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/672-122797-0036_7176-92135-0020__T1__SCV2TTS__672-672-122797-0036__VOICE__7176.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0036_7176-92135-0020__T1__SCV2TTS__672-672-122797-0036__VOICE__7176.wav
tfmap,672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320,672,1320,THEN GOOD BYE SAID THE RATS AND THEY WENT HOME,-11.340786418820032,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.09608829402008134,-0.09608829402008134,0.0,nan,0.02256994023151196,38.1950087327504,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav
tfmap,2961-961-0006_8555-292519-0005__T2__SCV2TTS__8555-8555-292519-0005__VOICE__2961,8555,2961,WHILE THE OLD GOLD AND THE MARBLE STAYS FOREVER GLEAMING ITS SOFT STRONG BLAZE CALM IN THE EARLY EVENING GLOW,-11.1188217847072,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.3527877154287003,-0.5955076751523294,0.0,0.0,0.44184080384957464,28.875072582876943,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/2961-961-0006_8555-292519-0005__T2__SCV2TTS__8555-8555-292519-0005__VOICE__2961.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/2961-961-0006_8555-292519-0005__T2__SCV2TTS__8555-8555-292519-0005__VOICE__2961.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/2961-961-0006_8555-292519-0005__T2__SCV2TTS__8555-8555-292519-0005__VOICE__2961.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/2961-961-0006_8555-292519-0005__T2__SCV2TTS__8555-8555-292519-0005__VOICE__2961.wav
tfmap,672-122797-0019_7176-92135-0016__T1__SCV2TTS__672-672-122797-0019__VOICE__7176,672,7176,REJOICE IN THY OWN FRESH YOUTH,-10.94035652529811,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.21135261999092883,-0.31094116884525186,0.0,nan,0.27287300409758175,18.694838428816343,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/672-122797-0019_7176-92135-0016__T1__SCV2TTS__672-672-122797-0019__VOICE__7176.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0019_7176-92135-0016__T1__SCV2TTS__672-672-122797-0019__VOICE__7176.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/672-122797-0019_7176-92135-0016__T1__SCV2TTS__672-672-122797-0019__VOICE__7176.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0019_7176-92135-0016__T1__SCV2TTS__672-672-122797-0019__VOICE__7176.wav
tfmap,672-122797-0017_260-123286-0020__T1__SCV2TTS__672-672-122797-0017__VOICE__260,672,260,SOMETHING BETTER SOMETHING STILL GRANDER MUST FOLLOW BUT WHAT,-10.844621808142373,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.12955567263076023,-0.26225272859664656,0.125,0.0,0.19191161769192053,18.373155962441782,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/672-122797-0017_260-123286-0020__T1__SCV2TTS__672-672-122797-0017__VOICE__260.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0017_260-123286-0020__T1__SCV2TTS__672-672-122797-0017__VOICE__260.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/672-122797-0017_260-123286-0020__T1__SCV2TTS__672-672-122797-0017__VOICE__260.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0017_260-123286-0020__T1__SCV2TTS__672-672-122797-0017__VOICE__260.wav
tfmap,2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094,4446,2094,SHE PUSHED HIM TOWARD THE BIG CHAIR BY THE FIRE AND SAT DOWN ON A STOOL AT THE OPPOSITE SIDE OF THE HEARTH HER KNEES DRAWN UP TO HER CHIN LAUGHING LIKE A HAPPY LITTLE GIRL,-10.523300401554387,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.21733632332255137,-0.3701648262714222,0.08333333333333333,0.0,0.20080976238236256,20.870807577748643,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094.wav
tfmap,7127-75946-0009_1089-134686-0019__T1__SCV2TTS__7127-7127-75946-0009__VOICE__1089,7127,1089,NOT AT ALL YOU ARE ON THE CONTRARY MOST AGREEABLE TO ME,-10.245827823295402,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.16487665580069033,-0.24684719872719285,0.0,0.0,0.24230466981035392,21.48450509777288,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/7127-75946-0009_1089-134686-0019__T1__SCV2TTS__7127-7127-75946-0009__VOICE__1089.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/7127-75946-0009_1089-134686-0019__T1__SCV2TTS__7127-7127-75946-0009__VOICE__1089.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/7127-75946-0009_1089-134686-0019__T1__SCV2TTS__7127-7127-75946-0009__VOICE__1089.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/7127-75946-0009_1089-134686-0019__T1__SCV2TTS__7127-7127-75946-0009__VOICE__1089.wav
