key,target_text,tfmap_sisnr_i,context_sisnr_i,usef_sisnr_i,tfmap_content_rate,context_content_rate,usef_content_rate,tfmap_joint_rate,context_joint_rate,usef_joint_rate,tfmap_speaker_rate,context_speaker_rate,usef_speaker_rate,usef_recovery_margin,tfmap_est,context_est,usef_est,target_ref,synthetic_interferer
1580-141083-0032_672-122797-0065__T1__SCV2TTS__1580-1580-141083-0032__VOICE__672,WATSON I HAVE ALWAYS DONE YOU AN INJUSTICE THERE ARE OTHERS,5.031275676413875,5.113731863076618,6.808215969204876,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0032_672-122797-0065__T1__SCV2TTS__1580-1580-141083-0032__VOICE__672.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0032_672-122797-0065__T1__SCV2TTS__1580-1580-141083-0032__VOICE__672.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0032_672-122797-0065__T1__SCV2TTS__1580-1580-141083-0032__VOICE__672.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0032_672-122797-0065__T1__SCV2TTS__1580-1580-141083-0032__VOICE__672.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0032_672-122797-0065__T1__SCV2TTS__1580-1580-141083-0032__VOICE__672.wav
1580-141083-0033_121-121726-0014__T1__SCV2TTS__1580-1580-141083-0033__VOICE__121,I WAS HOPING THAT IF THE PAPER ON WHICH HE WROTE WAS THIN SOME TRACE OF IT MIGHT COME THROUGH UPON THIS POLISHED SURFACE NO I SEE NOTHING,6.319661251909711,5.534471185801326,9.974662308387948,0.5384615384615384,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.23076923076923078,0.5384615384615384,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0033_121-121726-0014__T1__SCV2TTS__1580-1580-141083-0033__VOICE__121.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0033_121-121726-0014__T1__SCV2TTS__1580-1580-141083-0033__VOICE__121.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0033_121-121726-0014__T1__SCV2TTS__1580-1580-141083-0033__VOICE__121.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0033_121-121726-0014__T1__SCV2TTS__1580-1580-141083-0033__VOICE__121.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0033_121-121726-0014__T1__SCV2TTS__1580-1580-141083-0033__VOICE__121.wav
1580-141083-0033_121-121726-0014__T2__SCV2TTS__121-121-121726-0014__VOICE__1580,HYPOCRITE A HORSE DEALER,1.634417418535647,10.034325707747774,11.373969696726279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0033_121-121726-0014__T2__SCV2TTS__121-121-121726-0014__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0033_121-121726-0014__T2__SCV2TTS__121-121-121726-0014__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0033_121-121726-0014__T2__SCV2TTS__121-121-121726-0014__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0033_121-121726-0014__T2__SCV2TTS__121-121-121726-0014__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0033_121-121726-0014__T2__SCV2TTS__121-121-121726-0014__VOICE__1580.wav
1580-141083-0034_3729-6852-0024__T1__SCV2TTS__1580-1580-141083-0034__VOICE__3729,AS HOLMES DREW THE CURTAIN I WAS AWARE FROM SOME LITTLE RIGIDITY AND ALERTNESS OF HIS ATTITUDE THAT HE WAS PREPARED FOR AN EMERGENCY,2.2326033914550543,2.62507044362072,8.381645218001564,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.4166666666666667,0.5,0.25,0.33333333333333337,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0034_3729-6852-0024__T1__SCV2TTS__1580-1580-141083-0034__VOICE__3729.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0034_3729-6852-0024__T1__SCV2TTS__1580-1580-141083-0034__VOICE__3729.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0034_3729-6852-0024__T1__SCV2TTS__1580-1580-141083-0034__VOICE__3729.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0034_3729-6852-0024__T1__SCV2TTS__1580-1580-141083-0034__VOICE__3729.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0034_3729-6852-0024__T1__SCV2TTS__1580-1580-141083-0034__VOICE__3729.wav
1580-141083-0034_3729-6852-0024__T2__SCV2TTS__3729-3729-6852-0024__VOICE__1580,I SEE A CROWD IN ONE CORNER OF THE GARDEN EVERYBODY STANDING STILL AND LOOKING UP,2.43316752119555,0.7004924375296759,9.756654891242155,0.8571428571428571,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0034_3729-6852-0024__T2__SCV2TTS__3729-3729-6852-0024__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0034_3729-6852-0024__T2__SCV2TTS__3729-3729-6852-0024__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0034_3729-6852-0024__T2__SCV2TTS__3729-3729-6852-0024__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0034_3729-6852-0024__T2__SCV2TTS__3729-3729-6852-0024__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0034_3729-6852-0024__T2__SCV2TTS__3729-3729-6852-0024__VOICE__1580.wav
1580-141083-0034_4507-16021-0017__T1__SCV2TTS__1580-1580-141083-0034__VOICE__4507,AS HOLMES DREW THE CURTAIN I WAS AWARE FROM SOME LITTLE RIGIDITY AND ALERTNESS OF HIS ATTITUDE THAT HE WAS PREPARED FOR AN EMERGENCY,6.093881605684462,6.0480119385729,10.085295040395982,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0034_4507-16021-0017__T1__SCV2TTS__1580-1580-141083-0034__VOICE__4507.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0034_4507-16021-0017__T1__SCV2TTS__1580-1580-141083-0034__VOICE__4507.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0034_4507-16021-0017__T1__SCV2TTS__1580-1580-141083-0034__VOICE__4507.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0034_4507-16021-0017__T1__SCV2TTS__1580-1580-141083-0034__VOICE__4507.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0034_4507-16021-0017__T1__SCV2TTS__1580-1580-141083-0034__VOICE__4507.wav
1580-141083-0034_4507-16021-0017__T2__SCV2TTS__4507-4507-16021-0017__VOICE__1580,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,2.7385066798470694,3.559347394362135,9.137089527193066,0.8181818181818182,0.6363636363636364,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.8181818181818182,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0034_4507-16021-0017__T2__SCV2TTS__4507-4507-16021-0017__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0034_4507-16021-0017__T2__SCV2TTS__4507-4507-16021-0017__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0034_4507-16021-0017__T2__SCV2TTS__4507-4507-16021-0017__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0034_4507-16021-0017__T2__SCV2TTS__4507-4507-16021-0017__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0034_4507-16021-0017__T2__SCV2TTS__4507-4507-16021-0017__VOICE__1580.wav
1580-141083-0034_7021-79730-0007__T1__SCV2TTS__1580-1580-141083-0034__VOICE__7021,AS HOLMES DREW THE CURTAIN I WAS AWARE FROM SOME LITTLE RIGIDITY AND ALERTNESS OF HIS ATTITUDE THAT HE WAS PREPARED FOR AN EMERGENCY,7.705257605282086,8.648602014166153,9.971187193633144,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0034_7021-79730-0007__T1__SCV2TTS__1580-1580-141083-0034__VOICE__7021.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0034_7021-79730-0007__T1__SCV2TTS__1580-1580-141083-0034__VOICE__7021.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0034_7021-79730-0007__T1__SCV2TTS__1580-1580-141083-0034__VOICE__7021.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0034_7021-79730-0007__T1__SCV2TTS__1580-1580-141083-0034__VOICE__7021.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0034_7021-79730-0007__T1__SCV2TTS__1580-1580-141083-0034__VOICE__7021.wav
1580-141083-0034_7021-79730-0007__T2__SCV2TTS__7021-7021-79730-0007__VOICE__1580,IF YOU SHOULD NOT BE A GOOD GIRL BUT SHOULD SHOW SIGNS OF MAKING US ANY TROUBLE I SHALL HAVE TO SEND YOU OUT SOMEWHERE TO THE BACK PART OF THE HOUSE UNTIL WE ARE GONE,8.908945479354626,9.092618343788097,11.368214108975868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0034_7021-79730-0007__T2__SCV2TTS__7021-7021-79730-0007__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0034_7021-79730-0007__T2__SCV2TTS__7021-7021-79730-0007__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0034_7021-79730-0007__T2__SCV2TTS__7021-7021-79730-0007__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0034_7021-79730-0007__T2__SCV2TTS__7021-7021-79730-0007__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0034_7021-79730-0007__T2__SCV2TTS__7021-7021-79730-0007__VOICE__1580.wav
1580-141083-0035_8463-294828-0006__T1__SCV2TTS__1580-1580-141083-0035__VOICE__8463,HOLMES TURNED AWAY AND STOOPED SUDDENLY TO THE FLOOR HALLOA WHAT'S THIS,7.142879894213295,8.550712750382868,13.252857406590243,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0035_8463-294828-0006__T1__SCV2TTS__1580-1580-141083-0035__VOICE__8463.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0035_8463-294828-0006__T1__SCV2TTS__1580-1580-141083-0035__VOICE__8463.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0035_8463-294828-0006__T1__SCV2TTS__1580-1580-141083-0035__VOICE__8463.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0035_8463-294828-0006__T1__SCV2TTS__1580-1580-141083-0035__VOICE__8463.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0035_8463-294828-0006__T1__SCV2TTS__1580-1580-141083-0035__VOICE__8463.wav
1580-141083-0035_8463-294828-0006__T2__SCV2TTS__8463-8463-294828-0006__VOICE__1580,FROM RUBBING SHOULDERS WITH SCIENTISTS IN OUR LITTLE UNIVERSE BY THE BOTANICAL GARDENS THE BOY HAD COME TO KNOW A THING OR TWO,-0.5211117568466502,0.8370398916540356,-4.407305969836912,0.0,0.2727272727272727,0.7272727272727273,0.0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.0,0.0,-0.4545454545454546,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0035_8463-294828-0006__T2__SCV2TTS__8463-8463-294828-0006__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0035_8463-294828-0006__T2__SCV2TTS__8463-8463-294828-0006__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0035_8463-294828-0006__T2__SCV2TTS__8463-8463-294828-0006__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0035_8463-294828-0006__T2__SCV2TTS__8463-8463-294828-0006__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0035_8463-294828-0006__T2__SCV2TTS__8463-8463-294828-0006__VOICE__1580.wav
1580-141083-0036_2300-131720-0012__T1__SCV2TTS__1580-1580-141083-0036__VOICE__2300,HOLMES HELD IT OUT ON HIS OPEN PALM IN THE GLARE OF THE ELECTRIC LIGHT,7.52105618103088,10.870964737794537,11.919745393842998,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0036_2300-131720-0012__T1__SCV2TTS__1580-1580-141083-0036__VOICE__2300.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0036_2300-131720-0012__T1__SCV2TTS__1580-1580-141083-0036__VOICE__2300.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0036_2300-131720-0012__T1__SCV2TTS__1580-1580-141083-0036__VOICE__2300.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0036_2300-131720-0012__T1__SCV2TTS__1580-1580-141083-0036__VOICE__2300.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0036_2300-131720-0012__T1__SCV2TTS__1580-1580-141083-0036__VOICE__2300.wav
1580-141083-0036_2300-131720-0012__T2__SCV2TTS__2300-2300-131720-0012__VOICE__1580,EDISON WAS INTOLERANT OF SHAM AND SHODDY AND NOTHING WOULD SATISFY HIM THAT COULD NOT STAND CROSS EXAMINATION BY MICROSCOPE TEST TUBE AND GALVANOMETER,8.532112677555325,9.128346896456808,10.528230274473952,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0036_2300-131720-0012__T2__SCV2TTS__2300-2300-131720-0012__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0036_2300-131720-0012__T2__SCV2TTS__2300-2300-131720-0012__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0036_2300-131720-0012__T2__SCV2TTS__2300-2300-131720-0012__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0036_2300-131720-0012__T2__SCV2TTS__2300-2300-131720-0012__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0036_2300-131720-0012__T2__SCV2TTS__2300-2300-131720-0012__VOICE__1580.wav
1580-141083-0037_61-70968-0048__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61,WHAT COULD HE DO HE CAUGHT UP EVERYTHING WHICH WOULD BETRAY HIM AND HE RUSHED INTO YOUR BEDROOM TO CONCEAL HIMSELF,9.11302431072402,9.924434870108787,10.931561292949317,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0037_61-70968-0048__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0037_61-70968-0048__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0037_61-70968-0048__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0037_61-70968-0048__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0037_61-70968-0048__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav
1580-141083-0037_61-70968-0048__T2__SCV2TTS__61-61-70968-0048__VOICE__1580,AND HENRY MIGHT RETURN TO ENGLAND AT ANY MOMENT,7.417144657067085,8.00119983679348,9.335662301903461,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0037_61-70968-0048__T2__SCV2TTS__61-61-70968-0048__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0037_61-70968-0048__T2__SCV2TTS__61-61-70968-0048__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0037_61-70968-0048__T2__SCV2TTS__61-61-70968-0048__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0037_61-70968-0048__T2__SCV2TTS__61-61-70968-0048__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0037_61-70968-0048__T2__SCV2TTS__61-61-70968-0048__VOICE__1580.wav
1580-141083-0037_61-70970-0002__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61,WHAT COULD HE DO HE CAUGHT UP EVERYTHING WHICH WOULD BETRAY HIM AND HE RUSHED INTO YOUR BEDROOM TO CONCEAL HIMSELF,8.379245191551526,9.643059156472848,10.845202495804347,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0037_61-70970-0002__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0037_61-70970-0002__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0037_61-70970-0002__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0037_61-70970-0002__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0037_61-70970-0002__T1__SCV2TTS__1580-1580-141083-0037__VOICE__61.wav
1580-141083-0037_61-70970-0002__T2__SCV2TTS__61-61-70970-0002__VOICE__1580,MOST OF ALL ROBIN THOUGHT OF HIS FATHER WHAT WOULD HE COUNSEL,7.068642802189301,7.556505840530159,10.057722709528337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0037_61-70970-0002__T2__SCV2TTS__61-61-70970-0002__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0037_61-70970-0002__T2__SCV2TTS__61-61-70970-0002__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0037_61-70970-0002__T2__SCV2TTS__61-61-70970-0002__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0037_61-70970-0002__T2__SCV2TTS__61-61-70970-0002__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0037_61-70970-0002__T2__SCV2TTS__61-61-70970-0002__VOICE__1580.wav
1580-141083-0038_4077-13754-0009__T1__SCV2TTS__1580-1580-141083-0038__VOICE__4077,I UNDERSTAND YOU TO SAY THAT THERE ARE THREE STUDENTS WHO USE THIS STAIR AND ARE IN THE HABIT OF PASSING YOUR DOOR YES THERE ARE,7.417147284442244,8.60444745751864,9.497280296881183,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0038_4077-13754-0009__T1__SCV2TTS__1580-1580-141083-0038__VOICE__4077.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0038_4077-13754-0009__T1__SCV2TTS__1580-1580-141083-0038__VOICE__4077.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0038_4077-13754-0009__T1__SCV2TTS__1580-1580-141083-0038__VOICE__4077.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0038_4077-13754-0009__T1__SCV2TTS__1580-1580-141083-0038__VOICE__4077.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0038_4077-13754-0009__T1__SCV2TTS__1580-1580-141083-0038__VOICE__4077.wav
1580-141083-0038_4077-13754-0009__T2__SCV2TTS__4077-4077-13754-0009__VOICE__1580,AT THE INCEPTION OF PLURAL MARRIAGE AMONG THE LATTER DAY SAINTS THERE WAS NO LAW NATIONAL OR STATE AGAINST ITS PRACTISE,4.5340384620610035,7.813727714737042,8.42351034284834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1580-141083-0038_4077-13754-0009__T2__SCV2TTS__4077-4077-13754-0009__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1580-141083-0038_4077-13754-0009__T2__SCV2TTS__4077-4077-13754-0009__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1580-141083-0038_4077-13754-0009__T2__SCV2TTS__4077-4077-13754-0009__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1580-141083-0038_4077-13754-0009__T2__SCV2TTS__4077-4077-13754-0009__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1580-141083-0038_4077-13754-0009__T2__SCV2TTS__4077-4077-13754-0009__VOICE__1580.wav
