cue,key,target_spk,interferer_spk,target_text,sisnr_i,relative_band,failure_cause,content_mismatch_rate,joint_content_waveform_rate,waveform_interferer_rate,mean_content_gap,min_content_gap,speaker_mismatch_rate_1s,speaker_mismatch_rate_2s,speaker_gap_mean_1s,local_sisdr_gap_mean_1s,est_path,target_ref,interferer_ref,synthetic_interferer
usef,5683-32866-0004_5105-28240-0002__T2__SCV2TTS__5105-5105-28240-0002__VOICE__5683,5105,5683,EXCLAIMED SERVADAC KEEPING HIS EYE UNMOVED AT HIS TELESCOPE,-17.93203097419316,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.21478814292567697,-0.35123939713138436,0.0,0.0,0.17866451047702123,30.883651301109317,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/5683-32866-0004_5105-28240-0002__T2__SCV2TTS__5105-5105-28240-0002__VOICE__5683.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/5683-32866-0004_5105-28240-0002__T2__SCV2TTS__5105-5105-28240-0002__VOICE__5683.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/5683-32866-0004_5105-28240-0002__T2__SCV2TTS__5105-5105-28240-0002__VOICE__5683.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/5683-32866-0004_5105-28240-0002__T2__SCV2TTS__5105-5105-28240-0002__VOICE__5683.wav
usef,4446-2275-0000_8555-284447-0013__T1__SCV2TTS__4446-4446-2275-0000__VOICE__8555,4446,8555,THE STOP AT QUEENSTOWN THE TEDIOUS PASSAGE UP THE MERSEY WERE THINGS THAT HE NOTED DIMLY THROUGH HIS GROWING IMPATIENCE,-17.43141622387326,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.13427983540282834,-0.24206665888088497,0.0,0.0,0.2791425676270405,23.398379145355307,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/4446-2275-0000_8555-284447-0013__T1__SCV2TTS__4446-4446-2275-0000__VOICE__8555.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2275-0000_8555-284447-0013__T1__SCV2TTS__4446-4446-2275-0000__VOICE__8555.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4446-2275-0000_8555-284447-0013__T1__SCV2TTS__4446-4446-2275-0000__VOICE__8555.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2275-0000_8555-284447-0013__T1__SCV2TTS__4446-4446-2275-0000__VOICE__8555.wav
usef,8224-274384-0002_4446-2275-0019__T2__SCV2TTS__4446-4446-2275-0019__VOICE__8224,4446,8224,THE WORLD IS ALL THERE JUST AS IT USED TO BE BUT I CAN'T GET AT IT ANY MORE,-16.440540910236017,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.15785577971037038,-0.29029842628810976,0.0,0.0,0.2808180759296256,21.445751139939535,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/8224-274384-0002_4446-2275-0019__T2__SCV2TTS__4446-4446-2275-0019__VOICE__8224.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/8224-274384-0002_4446-2275-0019__T2__SCV2TTS__4446-4446-2275-0019__VOICE__8224.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/8224-274384-0002_4446-2275-0019__T2__SCV2TTS__4446-4446-2275-0019__VOICE__8224.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/8224-274384-0002_4446-2275-0019__T2__SCV2TTS__4446-4446-2275-0019__VOICE__8224.wav
usef,672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320,672,1320,THEN GOOD BYE SAID THE RATS AND THEY WENT HOME,-16.08088493458253,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.13040805379452547,-0.13040805379452547,0.0,nan,0.06860816341512924,43.87681220192742,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav
usef,5639-40744-0006_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__5639,4446,5639,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,-15.69977326897297,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.22266148917187345,-0.33964707226728164,0.0,0.0,0.3628191765157713,27.592238225721232,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/5639-40744-0006_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__5639.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/5639-40744-0006_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__5639.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/5639-40744-0006_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__5639.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/5639-40744-0006_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__5639.wav
usef,2830-3980-0051_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__2830,4446,2830,IT'S REALLY TOO WARM IN THIS ROOM TO SING DON'T YOU FEEL IT,-15.414395359735366,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.16355854939395667,-0.19262634152897962,0.0,0.0,0.3897681284293779,29.664109350639627,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/2830-3980-0051_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__2830.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/2830-3980-0051_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__2830.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/2830-3980-0051_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__2830.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/2830-3980-0051_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__2830.wav
usef,672-122797-0065_8230-279154-0004__T1__SCV2TTS__672-672-122797-0065__VOICE__8230,672,8230,NOW THAT TOO IS OVER,-15.116325541775597,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.03999279185917415,-0.03999279185917415,0.0,nan,0.22532507326563905,26.63105285249025,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/672-122797-0065_8230-279154-0004__T1__SCV2TTS__672-672-122797-0065__VOICE__8230.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0065_8230-279154-0004__T1__SCV2TTS__672-672-122797-0065__VOICE__8230.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/672-122797-0065_8230-279154-0004__T1__SCV2TTS__672-672-122797-0065__VOICE__8230.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0065_8230-279154-0004__T1__SCV2TTS__672-672-122797-0065__VOICE__8230.wav
usef,672-122797-0058_2300-131720-0029__T1__SCV2TTS__672-672-122797-0058__VOICE__2300,672,2300,WHO IS HUMPY DUMPY ASKED THE MICE,-14.193222764806215,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.23584428871524743,-0.3478560139797256,0.0,0.0,0.398837055663837,23.788679120009558,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/672-122797-0058_2300-131720-0029__T1__SCV2TTS__672-672-122797-0058__VOICE__2300.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0058_2300-131720-0029__T1__SCV2TTS__672-672-122797-0058__VOICE__2300.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/672-122797-0058_2300-131720-0029__T1__SCV2TTS__672-672-122797-0058__VOICE__2300.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0058_2300-131720-0029__T1__SCV2TTS__672-672-122797-0058__VOICE__2300.wav
usef,4446-2273-0015_672-122797-0071__T1__SCV2TTS__4446-4446-2273-0015__VOICE__672,4446,672,DON'T I THOUGH I'M SO SORRY TO HEAR IT HOW DID HER SON TURN OUT,-13.976554440473295,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.2086388510461503,-0.289276819972609,0.0,0.0,0.299274633390674,22.26712682792419,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/4446-2273-0015_672-122797-0071__T1__SCV2TTS__4446-4446-2273-0015__VOICE__672.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2273-0015_672-122797-0071__T1__SCV2TTS__4446-4446-2273-0015__VOICE__672.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4446-2273-0015_672-122797-0071__T1__SCV2TTS__4446-4446-2273-0015__VOICE__672.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2273-0015_672-122797-0071__T1__SCV2TTS__4446-4446-2273-0015__VOICE__672.wav
usef,4446-2273-0001_1089-134691-0018__T1__SCV2TTS__4446-4446-2273-0001__VOICE__1089,4446,1089,THEY ASKED HIM TO COME TO SEE THEM IN CHELSEA AND THEY SPOKE VERY TENDERLY OF HILDA,-13.916188246129394,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.17616404535857336,-0.24457362673803074,0.0,0.0,0.4373977566207367,29.135587761863185,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/4446-2273-0001_1089-134691-0018__T1__SCV2TTS__4446-4446-2273-0001__VOICE__1089.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2273-0001_1089-134691-0018__T1__SCV2TTS__4446-4446-2273-0001__VOICE__1089.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4446-2273-0001_1089-134691-0018__T1__SCV2TTS__4446-4446-2273-0001__VOICE__1089.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2273-0001_1089-134691-0018__T1__SCV2TTS__4446-4446-2273-0001__VOICE__1089.wav
usef,4446-2273-0008_61-70968-0004__T1__SCV2TTS__4446-4446-2273-0008__VOICE__61,4446,61,I'VE MANAGED TO SAVE SOMETHING EVERY YEAR AND THAT WITH HELPING MY THREE SISTERS NOW AND THEN AND TIDING POOR COUSIN MIKE OVER BAD SEASONS,-13.861341919893125,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.28312197284245155,-0.4354933475802789,0.0,0.0,0.4090601210286406,24.946855468955487,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/4446-2273-0008_61-70968-0004__T1__SCV2TTS__4446-4446-2273-0008__VOICE__61.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2273-0008_61-70968-0004__T1__SCV2TTS__4446-4446-2273-0008__VOICE__61.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4446-2273-0008_61-70968-0004__T1__SCV2TTS__4446-4446-2273-0008__VOICE__61.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2273-0008_61-70968-0004__T1__SCV2TTS__4446-4446-2273-0008__VOICE__61.wav
usef,1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188,672,1188,SOMETHING BETTER SOMETHING STILL GRANDER MUST FOLLOW BUT WHAT,-12.911392171185332,absolute_failure_lt0,confirmed_content_drift,1.0,1.0,1.0,-0.2079949120040515,-0.29548565723521264,0.0,0.0,0.3396251308222571,24.281643831045788,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1188-133604-0004_672-122797-0017__T2__SCV2TTS__672-672-122797-0017__VOICE__1188.wav
