cue,key,target_spk,interferer_spk,target_text,sisnr_i,relative_band,failure_cause,content_mismatch_rate,joint_content_waveform_rate,waveform_interferer_rate,mean_content_gap,min_content_gap,speaker_mismatch_rate_1s,speaker_mismatch_rate_2s,speaker_gap_mean_1s,local_sisdr_gap_mean_1s,est_path,target_ref,interferer_ref,synthetic_interferer
context,5639-40744-0005_260-123288-0024__T1__SCV2TTS__5639-5639-40744-0005__VOICE__260,5639,260,FINALLY THE ONE PARTY WENT OFF EXULTING AND THE OTHER WAS LEFT IN DESOLATION AND WOE,-0.625392098091528,absolute_failure_lt0,mixed_content_and_speaker_drift,0.5555555555555556,0.5555555555555556,0.5555555555555556,-0.0030038033534064918,-0.08398878406393773,0.8888888888888888,0.75,-0.12648921201919033,-2.3588750246744223,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/5639-40744-0005_260-123288-0024__T1__SCV2TTS__5639-5639-40744-0005__VOICE__260.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/5639-40744-0005_260-123288-0024__T1__SCV2TTS__5639-5639-40744-0005__VOICE__260.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/5639-40744-0005_260-123288-0024__T1__SCV2TTS__5639-5639-40744-0005__VOICE__260.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/5639-40744-0005_260-123288-0024__T1__SCV2TTS__5639-5639-40744-0005__VOICE__260.wav
context,4992-41806-0012_4446-2273-0015__T2__SCV2TTS__4446-4446-2273-0015__VOICE__4992,4446,4992,DON'T I THOUGH I'M SO SORRY TO HEAR IT HOW DID HER SON TURN OUT,-12.195161354810343,absolute_failure_lt0,mixed_content_and_speaker_drift,1.0,1.0,1.0,-0.19281924305621703,-0.2953241408411063,0.4,0.0,0.041302242838981575,6.449792631684541,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/4992-41806-0012_4446-2273-0015__T2__SCV2TTS__4446-4446-2273-0015__VOICE__4992.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4992-41806-0012_4446-2273-0015__T2__SCV2TTS__4446-4446-2273-0015__VOICE__4992.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4992-41806-0012_4446-2273-0015__T2__SCV2TTS__4446-4446-2273-0015__VOICE__4992.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4992-41806-0012_4446-2273-0015__T2__SCV2TTS__4446-4446-2273-0015__VOICE__4992.wav
context,1995-1836-0006_2094-142345-0036__T2__SCV2TTS__2094-2094-142345-0036__VOICE__1995,2094,1995,NAY DEAR AUNT YOU NEVER HEARD ME SAY THAT ALL PEOPLE ARE CALLED TO FORSAKE THEIR WORK AND THEIR FAMILIES,-3.2931821102494916,absolute_failure_lt0,mixed_content_and_speaker_drift,0.9,0.8,0.9,-0.14753772838546186,-0.5141700944307792,0.6,0.5,0.0368026939256413,6.696190136318665,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1995-1836-0006_2094-142345-0036__T2__SCV2TTS__2094-2094-142345-0036__VOICE__1995.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1995-1836-0006_2094-142345-0036__T2__SCV2TTS__2094-2094-142345-0036__VOICE__1995.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/1995-1836-0006_2094-142345-0036__T2__SCV2TTS__2094-2094-142345-0036__VOICE__1995.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1995-1836-0006_2094-142345-0036__T2__SCV2TTS__2094-2094-142345-0036__VOICE__1995.wav
context,4970-29093-0000_4446-2273-0002__T2__SCV2TTS__4446-4446-2273-0002__VOICE__4970,4446,4970,LAMB WOULDN'T CARE A GREAT DEAL ABOUT MANY OF THEM I FANCY,-1.2440719564209823,absolute_failure_lt0,mixed_content_and_speaker_drift,0.6,0.6,0.6,0.006215591764468409,-0.19252901899013292,0.8,1.0,-0.09340921265360722,2.486991580938077,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/4970-29093-0000_4446-2273-0002__T2__SCV2TTS__4446-4446-2273-0002__VOICE__4970.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4970-29093-0000_4446-2273-0002__T2__SCV2TTS__4446-4446-2273-0002__VOICE__4970.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4970-29093-0000_4446-2273-0002__T2__SCV2TTS__4446-4446-2273-0002__VOICE__4970.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4970-29093-0000_4446-2273-0002__T2__SCV2TTS__4446-4446-2273-0002__VOICE__4970.wav
context,4992-41806-0015_2961-961-0004__T2__SCV2TTS__2961-2961-961-0004__VOICE__4992,2961,4992,LISTEN THEN SOCRATES TO A TALE OF SOLON'S WHO BEING THE FRIEND OF DROPIDAS MY GREAT GRANDFATHER TOLD IT TO MY GRANDFATHER CRITIAS AND HE TOLD ME,-3.7579575914986996,absolute_failure_lt0,mixed_content_and_speaker_drift,0.9230769230769231,0.8461538461538461,0.9230769230769231,-0.13368446847663107,-0.34022213375941107,0.5384615384615384,0.5,-0.023758571406342917,2.0668043512110392,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/4992-41806-0015_2961-961-0004__T2__SCV2TTS__2961-2961-961-0004__VOICE__4992.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4992-41806-0015_2961-961-0004__T2__SCV2TTS__2961-2961-961-0004__VOICE__4992.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4992-41806-0015_2961-961-0004__T2__SCV2TTS__2961-2961-961-0004__VOICE__4992.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4992-41806-0015_2961-961-0004__T2__SCV2TTS__2961-2961-961-0004__VOICE__4992.wav
context,2961-960-0007_4446-2271-0020__T1__SCV2TTS__2961-2961-960-0007__VOICE__4446,2961,4446,BUT THEY HAVE NOTHING TO DO WITH THE INTERPRETATION OF PLATO AND IN SPIRIT THEY ARE OPPOSED TO HIM,-3.4456916041333323,absolute_failure_lt0,mixed_content_and_speaker_drift,0.625,0.625,1.0,-0.03606819847934649,-0.24267045839843027,0.75,0.6666666666666666,-0.0710668277729529,11.294954515779054,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/2961-960-0007_4446-2271-0020__T1__SCV2TTS__2961-2961-960-0007__VOICE__4446.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/2961-960-0007_4446-2271-0020__T1__SCV2TTS__2961-2961-960-0007__VOICE__4446.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/2961-960-0007_4446-2271-0020__T1__SCV2TTS__2961-2961-960-0007__VOICE__4446.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/2961-960-0007_4446-2271-0020__T1__SCV2TTS__2961-2961-960-0007__VOICE__4446.wav
context,2961-961-0000_237-134500-0013__T2__SCV2TTS__237-237-134500-0013__VOICE__2961,237,2961,MARIE PICKED CHERRIES AND SANG SOFTLY TO HERSELF STRIPPING ONE GLITTERING BRANCH AFTER ANOTHER SHIVERING WHEN SHE CAUGHT A SHOWER OF RAINDROPS ON HER NECK AND HAIR,-2.133770618501087,absolute_failure_lt0,mixed_content_and_speaker_drift,1.0,0.6363636363636364,0.6363636363636364,-0.17537504897034115,-0.33036919811227394,0.7272727272727273,0.6,-0.09420051666929873,-0.37006692383443285,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/2961-961-0000_237-134500-0013__T2__SCV2TTS__237-237-134500-0013__VOICE__2961.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/2961-961-0000_237-134500-0013__T2__SCV2TTS__237-237-134500-0013__VOICE__2961.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/2961-961-0000_237-134500-0013__T2__SCV2TTS__237-237-134500-0013__VOICE__2961.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/2961-961-0000_237-134500-0013__T2__SCV2TTS__237-237-134500-0013__VOICE__2961.wav
context,4992-23283-0000_237-134493-0017__T2__SCV2TTS__237-237-134493-0017__VOICE__4992,237,4992,ANY ONE THEREABOUTS WOULD HAVE TOLD YOU THAT THIS WAS ONE OF THE RICHEST FARMS ON THE DIVIDE AND THAT THE FARMER WAS A WOMAN ALEXANDRA BERGSON,-1.4110086660311725,absolute_failure_lt0,mixed_content_and_speaker_drift,0.7142857142857143,0.5,0.5714285714285714,-0.06600792393268089,-0.2780044349870565,0.8571428571428571,1.0,-0.25087794098991417,1.218644744987009,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/4992-23283-0000_237-134493-0017__T2__SCV2TTS__237-237-134493-0017__VOICE__4992.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4992-23283-0000_237-134493-0017__T2__SCV2TTS__237-237-134493-0017__VOICE__4992.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4992-23283-0000_237-134493-0017__T2__SCV2TTS__237-237-134493-0017__VOICE__4992.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4992-23283-0000_237-134493-0017__T2__SCV2TTS__237-237-134493-0017__VOICE__4992.wav
context,4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284,4446,1284,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,-11.514884911623241,absolute_failure_lt0,mixed_content_and_speaker_drift,0.8333333333333334,0.8333333333333334,1.0,-0.04503830576656289,-0.1964466830541749,0.5,0.0,0.036162690896111294,7.784094982321405,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284.wav
context,2094-142345-0027_4446-2273-0028__T2__SCV2TTS__4446-4446-2273-0028__VOICE__2094,4446,2094,NONSENSE OF COURSE I CAN'T REALLY SING EXCEPT THE WAY MY MOTHER AND GRANDMOTHER DID BEFORE ME,-7.475327227092473,absolute_failure_lt0,mixed_content_and_speaker_drift,1.0,1.0,1.0,-0.21810654949194075,-0.29423766739786994,0.3333333333333333,0.0,0.1903980916028111,16.918352373568087,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/2094-142345-0027_4446-2273-0028__T2__SCV2TTS__4446-4446-2273-0028__VOICE__2094.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/2094-142345-0027_4446-2273-0028__T2__SCV2TTS__4446-4446-2273-0028__VOICE__2094.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/2094-142345-0027_4446-2273-0028__T2__SCV2TTS__4446-4446-2273-0028__VOICE__2094.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/2094-142345-0027_4446-2273-0028__T2__SCV2TTS__4446-4446-2273-0028__VOICE__2094.wav
context,2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094,4446,2094,SHE PUSHED HIM TOWARD THE BIG CHAIR BY THE FIRE AND SAT DOWN ON A STOOL AT THE OPPOSITE SIDE OF THE HEARTH HER KNEES DRAWN UP TO HER CHIN LAUGHING LIKE A HAPPY LITTLE GIRL,-6.726149706100404,absolute_failure_lt0,mixed_content_and_speaker_drift,0.9166666666666666,0.9166666666666666,1.0,-0.10597225866749521,-0.16370844513586524,0.4166666666666667,0.4,0.0887783175966826,6.564411156153358,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/2094-142345-0033_4446-2275-0007__T2__SCV2TTS__4446-4446-2275-0007__VOICE__2094.wav
context,2300-131720-0006_6930-81414-0015__T2__SCV2TTS__6930-6930-81414-0015__VOICE__2300,6930,2300,I DO NOT KNOW I AM DAZED BEWILDERED,-3.023182374171635,absolute_failure_lt0,mixed_content_and_speaker_drift,0.3333333333333333,0.3333333333333333,1.0,-0.011967777649763164,-0.09229922110018252,1.0,0.0,-0.08032870838901479,20.342960289181306,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/2300-131720-0006_6930-81414-0015__T2__SCV2TTS__6930-6930-81414-0015__VOICE__2300.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/2300-131720-0006_6930-81414-0015__T2__SCV2TTS__6930-6930-81414-0015__VOICE__2300.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s2/2300-131720-0006_6930-81414-0015__T2__SCV2TTS__6930-6930-81414-0015__VOICE__2300.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/2300-131720-0006_6930-81414-0015__T2__SCV2TTS__6930-6930-81414-0015__VOICE__2300.wav
